folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Sleep Monitoring/Polysomnography/Sleep Architecture,pctsa90h,Percent total sleep duration with below 90% oxygen saturation from type II polysomnography,"",numeric,percent,"",pctlt90;pctdursp_salt90_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pctsa95h,Percent total sleep duration with below 95% oxygen saturation from type II polysomnography,"",numeric,percent,"",pctlt95;pctdursp_salt95_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pctstapn,Percentage of total sleep duration with apneas with no oxygen desaturation threshold used and with or without arousal from type II polysomnography,"",numeric,percent,"",pctdursp_ap0u_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pctsthyp,Percentage of total sleep duration with hypopneas with > 30% flow reduction and with no oxygen desaturation threhold and with or without arousal from type II polysomnography,"",numeric,percent,"",pctdursp_hp3x0u_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pslp_ap0,Percent of sleep time in apneas,"",numeric,percent (%),"","","","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pslp_ap0hp3,Percent of sleep time in [apneas] and [hypopneas with >= 3% oxygen desaturation],"",numeric,percent (%),"","","","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pslp_ap0hp3a,Percent of sleep time in [apneas] and [hypopneas with >= 3% oxygen desaturation or with arousal],"",numeric,percent (%),"","","","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pslp_ap3,Percent of sleep time in apneas with >= 3% oxygen desaturation,"",numeric,percent (%),"","","","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pslp_ca0,Percent of sleep time in central apneas,"",numeric,percent (%),"","","","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pslp_hp0,Percent of sleep time in hypopneas,"",numeric,percent (%),"","","","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pslp_hp3,Percent of sleep time in hypopneas with >= 3% oxygen desaturation,"",numeric,percent (%),"","","","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pslp_hp3a,Percent of sleep time in hypopneas with >= 3% oxygen desaturation or with arousal,"",numeric,percent (%),"","","","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,pslp_oa0,Percent of sleep time in obstructive apneas,"",numeric,percent (%),"","","","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,remepbp,Total duration of sleep in REM sleep in supine position from type II polysomnography,"",numeric,minutes,"",ttldursp_srpb_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,remepop,Total duration of sleep in REM sleep in non-supine position from type II polysomnography,"",numeric,minutes,"",ttldursp_srpo_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,remlaiip,REM Sleep Latency: the interval between the first sleep epoch and REM sleep excluding wake from type II polysomnography,"",numeric,minutes,"",ttldursp_s1sr_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,remlaip,REM Sleep Latency: the interval between the first sleep epoch and REM sleep including wake from type II polysomnography,"",numeric,minutes,"",ttlprdsp_s1sr_f1t2;rem_lat1,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,remt1p,Total number of shift (sleep stages shift) from REM sleep to stage 1 sleep from type II polysomnography,"",numeric,stage shifts,"",ttlnumsf_srs1_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,remt2p,Total number of shift (sleep stages shift) from REM sleep to stage 2 sleep from type II polysomnography,"",numeric,stage shifts,"",ttlnumsf_srs2_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,remt34p,Total number of shift (sleep stages shift) from REM sleep to stage 3/4 sleep from type II polysomnography,"",numeric,stage shifts,"",ttlnumsf_srs3_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,slpeffp,"Sleep Efficiency: the ratio of sleep duration (i.e., total sleep time) to in-bed period (i.e., time in bed) from type II polysomnography","Sleep duration is the interval between sleep onset time and lights on/out-bed time while asleep (i.e. total sleep time, TST), while in-bed period is the interval between lights off/in-bed time and lights on/out-bed time (i.e. time in bed, TIB).Percentage of time in bed that was spent sleeping, or the ratio of total sleep time to total time in bed, expressed as a percentage.",numeric,percent,"",slp_eff;ttleffsp_f1t2,"",true,""
Sleep Monitoring/Polysomnography/Sleep Architecture,slplatp,Sleep Latency: the interval between lights-out/in-bed time and sleep onset time from type II polysomnography,"",numeric,minutes,"",slp_lat;ttllatsp_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,slpprdp,Total Sleep Duration: the interval between sleep onset and sleep offset while the participant is asleep from type II polysomnography,Conventionally this variable would be called total sleep time (TST)(i.e. total time spent in stage 1 or greater).,numeric,minutes,"",tst;slptime;slp_rdi;slp_time;ttldursp_f1t2,"",true,""
Sleep Monitoring/Polysomnography/Sleep Architecture,slptawp,Total number of shift (sleep stages shift) from sleep to awake from type II polysomnography,"",numeric,stage shifts,"",ttlnumsf_spsw_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,stg2t1p,Total number of shift (sleep stages shift) from stage 2 to stage 1 sleep from type II polysomnography,"",numeric,stage shifts,"",ttlnumsf_s2s1_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,stg34t2p,Total number of shift (sleep stages shift) from stage 3/4 to stage 1/2 sleep from type II polysomnography,"",numeric,stage shifts,"",ttlnumsf_s3s1s2_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,stloutp,Clock time when the participant is in bed or lights are out from type II polysomnography,"Conventionally, this variable would be called the start of time in bed (TIB). <br><br>In Visit 1 this variable represents the number of epochs from recording start.",time,"","",begtimbd_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,stonsetp,Sleep onset time from type II polysomnography,Conventionally this variable would be called the start of total sleep time (TST) (i.e. total time spent in stage 1 or greater). <br><br>In Visit 1 this variable represents the number of epochs from recording start.,time,"","",begtimsp_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,supinep,Percentage of total sleep duration in supine position from type II polysomnography,"",numeric,percent,"",pctdursp_pb_f1t2,100 * ( remepbp + nremepbp ) / slpprdp,true,""
Sleep Monitoring/Polysomnography/Sleep Architecture,timebedp,Total In-bed Period: the interval between lights out/in-bed time and lights off/out-bed time from type II polysomnography,Calculated. Conventionally this variable would be called time in bed (TIB).,numeric,minutes,"",tib;time_bed;ttlprdbd_f1t2,"","",""
Sleep Monitoring/Polysomnography/Sleep Architecture,timerem,Total duration of REM sleep from type II polysomnography,Total time scored as rapid eye movement sleep (REM) rounded to nearest minute,numeric,minutes,"",minremp;ttldursp_sr_f1t2,minremp,"",""
Sleep Monitoring/Polysomnography/Sleep Architecture,timeremp,Percentage of total sleep duration in REM from type II polysomnography,"The ratio of time in rapid eye movement sleep (REM) to total sleep time, expressed as a percentage.",numeric,percent,"",pctdursp_sr_f1t2,tmremp,true,""
Sleep Monitoring/Polysomnography/Sleep Architecture,times34p,Percentage of total sleep duration in stage 3 and 4 from type II polysomnography,"",numeric,percent,"",pctdursp_s3_f1t2;n3;n4,tmstg34p,true,""
Sleep Monitoring/Polysomnography/Sleep Architecture,timest1,Total duration of stage 1 sleep from type II polysomnography,Total time scored as stage 1 rounded to nearest minute,numeric,minutes,"",ttldursp_s1_f1t2,minstg1p,"",""
Sleep Monitoring/Polysomnography/Sleep Architecture,timest1p,Percentage of total sleep duration in stage 1 from type II polysomnography,"",numeric,percent,"",pctdursp_s1_f1t2;n1,tmstg1p,true,""
Sleep Monitoring/Polysomnography/Sleep Architecture,timest2,Total duration of stage 2 sleep from type II polysomnography,Total time scored as stage 2 rounded to nearest minute,numeric,minutes,"",ttldursp_s2_f1t2,minstg2p,"",""
Sleep Monitoring/Polysomnography/Sleep Architecture,timest2p,Percentage of total sleep duration in stage 2 from type II polysomnography,"",numeric,percent,"",pctdursp_s2_f1t2;n2,tmstg2p,true,""
Sleep Monitoring/Polysomnography/Sleep Architecture,timest34,Total duration of stage 3 and 4 sleep from type II polysomnography,Total time scored as stage 3/4 rounded to nearest minute,numeric,minutes,"",ttldursp_s3_f1t2,mnstg34p,"",""
Sleep Monitoring/Polysomnography/Sleep Architecture,waso,Wake after Sleep Onset: the total duration between sleep onset and sleep offset time while being awake from type II polysomnography,Total amount of time spent awake after going to sleep,numeric,minutes,"",ttldurws_f1t2,timebedp - slpprdp - slplatp,true,""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,atdinner,Chance of dozing at dinner table,Additional item added to the Epworth Sleepiness Scale ,choices,"",nhchan4,interim_shhs;ess_dinner;subjective_sleepiness,"","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,ess_interim,Epworth Sleepiness Scale: Total score,Calculated - Total score based on an 8-item questionnaires ranking likelihood of dozing off [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888). Scale 0-3 for individual items; 0 to 24 for overall score. <br><br>[Search for all ESS variables within this dataset](https://sleepdata.org/datasets/abc/variables?search=epworth),integer,"","",interim_shhs;epworth;ess_total,"sum(sitread-1,watchtv-1,sitpublic-1,ridecar-1,resting-1,sittalk-1,sitafterlunch-1,stoppedcar-1)","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,resting,Epworth Sleepiness Scale: Chance of dozing while lying down in the afternoon when circumstances permit,Item from the Epworth Sleepiness Scale [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888)<br><br>[Search for all ESS variables within this dataset](https://sleepdata.org/datasets/abc/variables?search=epworth),choices,"",nhchan4,interim_shhs;ess5;ess_5lyingdown;epworth,"","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,ridecar,Epworth Sleepiness Scale: Chance of dozing as a passenger in a car for an hour without a break,Item from the Epworth Sleepiness Scale [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888)<br><br>[Search for all ESS variables within this dataset](https://sleepdata.org/datasets/abc/variables?search=epworth),choices,"",nhchan4,interim_shhs;ess4;ess_4passenger;epworth,"","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,sitafterlunch,Epworth Sleepiness Scale: Chance of dozing while sitting quietly after lunch without alcohol,Item from the Epworth Sleepiness Scale [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888)<br><br>[Search for all ESS variables within this dataset](https://sleepdata.org/datasets/abc/variables?search=epworth),choices,"",nhchan4,interim_shhs;ess7;epworth;ess_7afterlunch,"","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,sitpublic,"Epworth Sleepiness Scale: Chance of dozing while sitting, inactive in a public place",Item from the Epworth Sleepiness Scale [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888)<br><br>[Search for all ESS variables within this dataset](https://sleepdata.org/datasets/abc/variables?search=epworth),choices,"",nhchan4,interim_shhs;ess3;epworth;ess_3sitinactive,"","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,sitread,Epworth Sleepiness Scale: Chance of dozing while sitting and reading,Item from the Epworth Sleepiness Scale [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888)<br><br>[Search for all ESS variables within this dataset](https://sleepdata.org/datasets/abc/variables?search=epworth),choices,"",nhchan4,interim_shhs;ess1;epworth;ess_1sitread,"","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,sittalk,Epworth Sleepiness Scale: Chance of dozing while sitting and talking to someone,Item from the Epworth Sleepiness Scale [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888)<br><br>[Search for all ESS variables within this dataset](https://sleepdata.org/datasets/abc/variables?search=epworth),choices,"",nhchan4,interim_shhs;ess6;epworth;ess_6sittalk,"","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,stoppedcar,"Epworth Sleepiness Scale: Chance of dozing while in a car, while stopped for a few minutes in traffic",Item from the Epworth Sleepiness Scale [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888)<br><br>[Search for all ESS variables within this dataset](https://sleepdata.org/datasets/abc/variables?search=epworth),choices,"",nhchan4,interim_shhs;ess8;epworth;ess_8stoppedcar,"","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,watchtv,Epworth Sleepiness Scale: Chance of dozing while watching TV,Item from the Epworth Sleepiness Scale [Johns MW 1991 (PubMed ID: 1798888)](https://www.ncbi.nlm.nih.gov/pubmed/1798888)<br><br>[Search for all ESS variables within this dataset](https://sleepdata.org/datasets/abc/variables?search=epworth),choices,"",nhchan4,interim_shhs;ess2;epworth;ess_2watchingtv,"","",""
Sleep Questionnaires/Hypersomnia/Epworth Sleepiness Scale (ESS)/Interim,whiledriving,Epworth Sleepiness Scale: Chance of dozing while driving,Additional item added to the Epworth Sleepiness Scale,choices,"",nhchan4,doze off;interim_shhs;ess_driving,"","",""
